materialNo,title,category,status,orderable,attributes
10012483,"Spannkopf SK 9039 ZW 10,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=10 mm; Maschinentyp=MS 25
10012484,"Spannkopf SK 9039 ZW 11,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=11 mm; Maschinentyp=MS 25
10012485,"Spannkopf SK 9039 ZW 12,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=12 mm; Maschinentyp=MS 25
10012486,"Spannkopf SK 9039 ZW 13,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=13 mm; Maschinentyp=MS 25
10012487,"Spannkopf SK 9039 ZW 14,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=14 mm; Maschinentyp=MS 25
10012488,"Spannkopf SK 9039 ZW 15,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=15 mm; Maschinentyp=MS 25
10012489,"Spannkopf SK 9039 ZW 16,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=16 mm; Maschinentyp=MS 25
10012490,"Spannkopf SK 9039 ZW 17,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=17 mm; Maschinentyp=MS 25
10012491,"Spannkopf SK 9039 ZW 18,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=18 mm; Maschinentyp=MS 25
10012492,"Spannkopf SK 9039 ZW 19,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=19 mm; Maschinentyp=MS 25
10012493,"Spannkopf SK 9039 ZW 20,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=20 mm; Maschinentyp=MS 25
10012494,"Spannkopf SK 9039 ZW 21,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=21 mm; Maschinentyp=MS 25
10012495,"Spannkopf SK 9039 ZW 22,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=22 mm; Maschinentyp=MS 25
10012496,"Spannkopf SK 9039 ZW 23,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=23 mm; Maschinentyp=MS 25
10012497,"Spannkopf SK 9039 ZW 24,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=24 mm; Maschinentyp=MS 25
10012500,"Spannkopf SK 9039 ZW 7,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=7 mm; Maschinentyp=MS 25
10012501,"Spannkopf SK 9039 ZW 8,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=8 mm; Maschinentyp=MS 25
10012502,"Spannkopf SK 9039 ZW 9,00 mm skt",Mehrspindler > Mehrspindler Spannköpfe > SPANNTOP,online = Verkaufsfreigabe,False,Schlüsselweite=9 mm; Maschinentyp=MS 25
10013415,"Segmentzange SZ 42 HSW 15,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=15 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013416,"Segmentzange SZ 42 HSW 30,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=30 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013417,"Segmentzange SZ 42 HSW 8,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=8 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013418,"Segmentzange SZ 42 10,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=10 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013419,"Segmentzange SZ 42 10,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=10,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013420,"Segmentzange SZ 42 11,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=11 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013421,"Segmentzange SZ 42 11,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=11,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013422,"Segmentzange SZ 42 12,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=12 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013423,"Segmentzange SZ 42 12,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=12,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013424,"Segmentzange SZ 42 13,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=13 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013425,"Segmentzange SZ 42 13,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=13,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013426,"Segmentzange SZ 42 14,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=14 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013427,"Segmentzange SZ 42 14,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=14,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013428,"Segmentzange SZ 42 15,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=15 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013429,"Segmentzange SZ 42 15,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=15,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013430,"Segmentzange SZ 42 16,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=16 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013431,"Segmentzange SZ 42 16,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=16,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013432,"Segmentzange SZ 42 17,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=17 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013433,"Segmentzange SZ 42 17,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=17,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013434,"Segmentzange SZ 42 18,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=18 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013435,"Segmentzange SZ 42 18,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=18,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013436,"Segmentzange SZ 42 19,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=19 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013437,"Segmentzange SZ 42 19,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=19,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013438,"Segmentzange SZ 42 20,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=20 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013439,"Segmentzange SZ 42 20,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=20,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013440,"Segmentzange SZ 42 21,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=21 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013441,"Segmentzange SZ 42 21,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=21,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013442,"Segmentzange SZ 42 22,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=22 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013443,"Segmentzange SZ 42 22,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=22,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013444,"Segmentzange SZ 42 23,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=23 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013445,"Segmentzange SZ 42 23,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=23,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013446,"Segmentzange SZ 42 24,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=24 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013447,"Segmentzange SZ 42 24,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=24,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013448,"Segmentzange SZ 42 25,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=25 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013449,"Segmentzange SZ 42 25,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=25,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013450,"Segmentzange SZ 42 26,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=26 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013451,"Segmentzange SZ 42 26,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=26,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013452,"Segmentzange SZ 42 27,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=27 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013453,"Segmentzange SZ 42 27,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=27,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013454,"Segmentzange SZ 42 28,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=28 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013455,"Segmentzange SZ 42 28,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=28,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013456,"Segmentzange SZ 42 29,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=29 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013457,"Segmentzange SZ 42 29,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=29,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013458,"Segmentzange SZ 42 30,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=30 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013459,"Segmentzange SZ 42 30,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=30,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013460,"Segmentzange SZ 42 31,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=31 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013461,"Segmentzange SZ 42 31,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=31,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013462,"Segmentzange SZ 42 32,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=32 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013463,"Segmentzange SZ 42 32,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=32,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013464,"Segmentzange SZ 42 33,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=33 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013465,"Segmentzange SZ 42 33,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=33,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013466,"Segmentzange SZ 42 34,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=34 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013467,"Segmentzange SZ 42 34,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=34,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013468,"Segmentzange SZ 42 35,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=35 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013469,"Segmentzange SZ 42 35,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=35,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013470,"Segmentzange SZ 42 36,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=36 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013471,"Segmentzange SZ 42 36,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=36,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013472,"Segmentzange SZ 42 37,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=37 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013473,"Segmentzange SZ 42 37,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=37,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013474,"Segmentzange SZ 42 38,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=38 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013475,"Segmentzange SZ 42 38,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=38,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013476,"Segmentzange SZ 42 39,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=39 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013477,"Segmentzange SZ 42 39,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=39,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013478,"Segmentzange SZ 42 4,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=4 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013479,"Segmentzange SZ 42 4,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=4,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013480,"Segmentzange SZ 42 40,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=40 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013481,"Segmentzange SZ 42 40,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=40,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013482,"Segmentzange SZ 42 41,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=41 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013483,"Segmentzange SZ 42 41,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=41,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013484,"Segmentzange SZ 42 42,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=42 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013485,"Segmentzange SZ 42 5,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013486,"Segmentzange SZ 42 5,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=5,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013487,"Segmentzange SZ 42 6,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=6 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013488,"Segmentzange SZ 42 6,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=6,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013489,"Segmentzange SZ 42 7,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=7 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013490,"Segmentzange SZ 42 7,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=7,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013491,"Segmentzange SZ 42 8,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=8 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013492,"Segmentzange SZ 42 8,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=8,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013493,"Segmentzange SZ 42 9,00 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=9 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013494,"Segmentzange SZ 42 9,50 mm rd",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Spann-⌀=9,5 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013495,"Segmentzange SZ 42 10,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=10 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013497,"Segmentzange SZ 42 12,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=12 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013498,"Segmentzange SZ 42 13,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=13 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013499,"Segmentzange SZ 42 14,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=14 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013500,"Segmentzange SZ 42 15,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=15 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013501,"Segmentzange SZ 42 16,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=16 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013502,"Segmentzange SZ 42 17,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=17 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013503,"Segmentzange SZ 42 18,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=18 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013504,"Segmentzange SZ 42 19,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=19 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013505,"Segmentzange SZ 42 20,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=20 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013506,"Segmentzange SZ 42 21,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=21 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013507,"Segmentzange SZ 42 22,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=22 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013508,"Segmentzange SZ 42 23,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=23 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013509,"Segmentzange SZ 42 24,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=24 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013510,"Segmentzange SZ 42 25,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=25 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013511,"Segmentzange SZ 42 26,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=26 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013512,"Segmentzange SZ 42 27,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=27 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013513,"Segmentzange SZ 42 28,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=28 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
10013514,"Segmentzange SZ 42 29,00 mm skt",Mehrspindler > Segmentzangen ,online = Verkaufsfreigabe,False,"Schlüsselweite=29 mm; Maschinenhersteller=INDEX; Maschinentyp=ABC 36
ABC 42
ABC 52
ABC 60"
